lot_area,overall_qual,year_built,year_remod/add,1st_flr_sf,gr_liv_area,full_bath,totrms_abvgrd,fireplaces,wood_deck_sf,open_porch_sf,saleprice
6876.0,6.0,1938,1958,1272.0,1969.0,2.0,9.0,1.0,0.0,34.0,141000.0
8396.0,7.0,2003,2003,847.0,1986.0,2.0,9.0,1.0,120.0,48.0,213000.0
9803.0,7.0,2009,2010,1214.0,1214.0,2.0,6.0,0.0,0.0,25.0,179781.0
6240.0,8.0,2006,2007,1342.0,1342.0,2.0,6.0,1.0,0.0,35.0,234250.0
12891.0,8.0,2002,2002,878.0,2004.0,2.0,8.0,1.0,0.0,48.0,257500.0
6180.0,6.0,1926,1950,986.0,986.0,1.0,5.0,1.0,0.0,128.0,102000.0
7449.0,7.0,1930,1950,1108.0,1108.0,1.0,6.0,1.0,0.0,0.0,139400.0
10410.0,3.0,1915,1950,694.0,1214.0,1.0,6.0,0.0,216.0,0.0,105000.0
15865.0,8.0,1970,1970,2217.0,2217.0,2.0,8.0,1.0,81.0,207.0,268000.0
3182.0,7.0,2005,2006,1220.0,1220.0,2.0,5.0,1.0,100.0,16.0,180000.0
9600.0,7.0,1928,2005,689.0,1378.0,2.0,7.0,1.0,0.0,0.0,161000.0
11100.0,4.0,1946,2006,930.0,930.0,1.0,6.0,0.0,0.0,0.0,84900.0
13587.0,5.0,1958,1958,988.0,988.0,1.0,5.0,0.0,0.0,0.0,119000.0
7242.0,7.0,2005,2006,1270.0,1270.0,2.0,6.0,0.0,0.0,96.0,175900.0
7018.0,5.0,1979,1979,1120.0,2240.0,2.0,12.0,0.0,154.0,0.0,142953.0
9466.0,8.0,1994,1995,1494.0,1494.0,1.0,5.0,1.0,0.0,30.0,279700.0
8400.0,5.0,1957,1957,1364.0,1364.0,1.0,6.0,1.0,0.0,60.0,132000.0
11050.0,9.0,2000,2000,1476.0,2153.0,2.0,8.0,2.0,253.0,142.0,313000.0
11040.0,4.0,1920,1950,897.0,1336.0,1.0,7.0,0.0,0.0,47.0,108000.0
6931.0,7.0,2003,2004,760.0,1656.0,2.0,7.0,1.0,178.0,128.0,165400.0
12438.0,6.0,1995,1995,795.0,1499.0,2.0,6.0,1.0,413.0,91.0,187000.0
9600.0,6.0,1961,1961,1254.0,1254.0,1.0,6.0,1.0,0.0,0.0,158500.0
11367.0,8.0,2002,2002,1091.0,1989.0,2.0,7.0,1.0,199.0,60.0,255000.0
7150.0,5.0,1966,1966,988.0,988.0,1.0,5.0,0.0,0.0,0.0,129250.0
15602.0,7.0,1959,1997,1801.0,1801.0,2.0,6.0,2.0,0.0,54.0,289000.0
10260.0,5.0,1976,1976,936.0,1872.0,2.0,8.0,0.0,0.0,0.0,100000.0
12728.0,8.0,2001,2001,1531.0,2439.0,2.0,7.0,1.0,184.0,121.0,275000.0
11690.0,8.0,1999,2000,886.0,1764.0,2.0,7.0,1.0,120.0,29.0,207000.0
9230.0,5.0,1965,1998,1200.0,1200.0,1.0,6.0,0.0,0.0,64.0,146000.0
1890.0,6.0,1972,1972,494.0,1030.0,1.0,6.0,0.0,0.0,0.0,116000.0
3480.0,7.0,2003,2003,1405.0,1405.0,2.0,6.0,1.0,148.0,36.0,173000.0
17140.0,4.0,1956,1956,1229.0,1229.0,1.0,6.0,0.0,0.0,0.0,135000.0
8749.0,7.0,2003,2003,992.0,1932.0,2.0,7.0,1.0,0.0,120.0,213000.0
11375.0,6.0,1954,1995,1299.0,1299.0,1.0,6.0,1.0,81.0,0.0,150000.0
3922.0,7.0,2006,2007,1402.0,1402.0,0.0,7.0,1.0,120.0,16.0,194201.0
3182.0,7.0,2005,2006,1504.0,1504.0,2.0,7.0,1.0,156.0,0.0,181000.0
9750.0,6.0,1958,1958,1442.0,1442.0,1.0,7.0,0.0,0.0,0.0,157900.0
13426.0,7.0,1999,2000,951.0,1779.0,2.0,7.0,1.0,208.0,107.0,217000.0
10574.0,8.0,2005,2006,1082.0,1953.0,2.0,9.0,1.0,160.0,50.0,252000.0
8726.0,7.0,2002,2002,872.0,1909.0,2.0,8.0,0.0,0.0,108.0,197000.0
7984.0,7.0,2004,2005,868.0,1630.0,2.0,7.0,1.0,120.0,48.0,189500.0
8248.0,5.0,1918,1950,686.0,1250.0,1.0,7.0,0.0,207.0,0.0,116000.0
9790.0,6.0,1963,1963,1328.0,1328.0,1.0,6.0,2.0,0.0,26.0,143000.0
7200.0,5.0,1950,1950,988.0,988.0,1.0,6.0,0.0,0.0,80.0,119000.0
7200.0,6.0,1954,1954,854.0,1278.0,1.0,6.0,0.0,0.0,0.0,127500.0
8125.0,6.0,2005,2005,858.0,1716.0,2.0,7.0,0.0,0.0,53.0,200825.0
8088.0,2.0,1922,1955,498.0,498.0,1.0,3.0,0.0,0.0,0.0,35000.0
12511.0,7.0,1978,1978,1420.0,2840.0,2.0,8.0,2.0,0.0,16.0,292500.0
1869.0,6.0,1970,1970,483.0,987.0,1.0,5.0,0.0,0.0,0.0,106000.0
9259.0,4.0,1927,1950,756.0,756.0,1.0,4.0,0.0,80.0,0.0,85000.0
16770.0,8.0,2002,2003,1712.0,1712.0,2.0,8.0,1.0,218.0,183.0,286500.0
4043.0,6.0,1977,1977,1069.0,1069.0,2.0,4.0,1.0,0.0,55.0,127500.0
9000.0,7.0,2006,2007,1335.0,1335.0,2.0,6.0,0.0,0.0,210.0,210400.0
12677.0,8.0,2003,2004,1518.0,1518.0,1.0,6.0,1.0,185.0,140.0,274000.0
12852.0,8.0,2007,2007,920.0,1780.0,2.0,6.0,1.0,0.0,192.0,264966.0
10320.0,4.0,1910,1950,866.0,1484.0,2.0,6.0,0.0,14.0,211.0,50000.0
10800.0,5.0,1915,1950,966.0,1652.0,2.0,7.0,0.0,0.0,0.0,139000.0
19522.0,7.0,1990,1990,1271.0,2503.0,2.0,7.0,1.0,0.0,99.0,300000.0
11927.0,8.0,1994,1995,1592.0,1592.0,2.0,7.0,1.0,120.0,35.0,228000.0
11950.0,7.0,2003,2003,754.0,1394.0,2.0,7.0,1.0,100.0,0.0,165500.0
9906.0,4.0,1925,1950,810.0,1328.0,1.0,8.0,0.0,0.0,172.0,107000.0
4923.0,8.0,2001,2002,1593.0,1593.0,1.0,5.0,1.0,0.0,120.0,286000.0
7800.0,5.0,1964,1964,912.0,912.0,1.0,5.0,0.0,0.0,0.0,115000.0
3196.0,8.0,2003,2003,1456.0,1456.0,2.0,7.0,1.0,143.0,20.0,215000.0
9928.0,7.0,1915,1994,1272.0,1944.0,2.0,8.0,0.0,24.0,28.0,179900.0
6820.0,8.0,1985,1985,1502.0,1502.0,1.0,4.0,0.0,0.0,54.0,212000.0
13128.0,8.0,2005,2005,1074.0,2064.0,2.0,7.0,1.0,0.0,119.0,250000.0
6240.0,5.0,1928,1950,1042.0,1576.0,1.0,8.0,1.0,0.0,0.0,149000.0
8000.0,6.0,1995,1996,773.0,1658.0,2.0,8.0,1.0,224.0,84.0,188000.0
10410.0,3.0,1930,2001,713.0,713.0,1.0,5.0,0.0,0.0,75.0,99800.0
10800.0,7.0,1890,1998,1576.0,2554.0,1.0,8.0,0.0,0.0,48.0,159500.0
13300.0,7.0,2004,2004,744.0,1374.0,2.0,7.0,1.0,100.0,0.0,184500.0
9588.0,8.0,2007,2007,1482.0,2574.0,2.0,10.0,1.0,0.0,148.0,276000.0
2308.0,6.0,1976,1976,804.0,1548.0,2.0,7.0,1.0,48.0,0.0,155000.0
13383.0,5.0,1969,2000,1404.0,1404.0,2.0,7.0,1.0,0.0,16.0,160000.0
9350.0,5.0,1964,1964,720.0,1440.0,1.0,7.0,1.0,0.0,32.0,157500.0
9892.0,8.0,1994,1995,1803.0,1803.0,2.0,6.0,2.0,129.0,64.0,285000.0
8777.0,5.0,1900,2003,1272.0,2200.0,2.0,9.0,0.0,0.0,70.0,145900.0
10541.0,7.0,1996,1996,1302.0,2037.0,2.0,8.0,1.0,100.0,33.0,229000.0
5940.0,4.0,1946,1950,896.0,896.0,1.0,4.0,0.0,0.0,0.0,79000.0
10284.0,4.0,1925,1993,845.0,1281.0,2.0,6.0,0.0,0.0,0.0,128500.0
9660.0,8.0,1998,1998,1079.0,1976.0,2.0,7.0,1.0,210.0,31.0,286000.0
10179.0,6.0,1997,1997,945.0,1608.0,2.0,7.0,1.0,252.0,30.0,189500.0
9533.0,5.0,1953,1953,1210.0,1210.0,1.0,7.0,0.0,208.0,0.0,102900.0
5830.0,5.0,1950,1997,1030.0,1612.0,1.0,7.0,0.0,0.0,0.0,128500.0
12099.0,5.0,1953,2004,1216.0,1728.0,1.0,7.0,1.0,200.0,0.0,156000.0
12665.0,8.0,2005,2006,1133.0,2482.0,2.0,9.0,1.0,144.0,39.0,281213.0
17600.0,6.0,1960,1960,1478.0,1478.0,2.0,6.0,2.0,0.0,40.0,157500.0
7162.0,7.0,2003,2004,806.0,1724.0,2.0,8.0,1.0,168.0,57.0,196500.0
8685.0,7.0,1998,1998,1425.0,1425.0,2.0,5.0,0.0,0.0,130.0,193000.0
6240.0,5.0,1939,1952,899.0,1322.0,1.0,7.0,0.0,0.0,0.0,132000.0
6451.0,7.0,1900,1970,848.0,1428.0,1.0,7.0,0.0,264.0,0.0,139900.0
8760.0,6.0,1959,1959,1194.0,1194.0,1.0,6.0,0.0,0.0,0.0,148000.0
12568.0,8.0,2007,2007,895.0,1818.0,2.0,8.0,1.0,196.0,104.0,281500.0
11080.0,6.0,1975,1975,1210.0,1210.0,2.0,6.0,0.0,0.0,0.0,148000.0
10759.0,5.0,1972,1972,1001.0,1641.0,2.0,5.0,1.0,0.0,0.0,140000.0
8973.0,5.0,1958,1991,1053.0,1053.0,1.0,6.0,0.0,0.0,80.0,150000.0
10990.0,7.0,1996,1997,1064.0,2125.0,2.0,12.0,2.0,168.0,0.0,279500.0
3675.0,6.0,2005,2005,1072.0,1072.0,1.0,5.0,0.0,0.0,44.0,140000.0
8385.0,6.0,1978,1978,1664.0,1664.0,2.0,10.0,0.0,0.0,0.0,145000.0
5858.0,7.0,1999,1999,1337.0,1337.0,2.0,5.0,1.0,203.0,68.0,184000.0
3880.0,8.0,1978,1978,1226.0,1226.0,1.0,4.0,1.0,223.0,78.0,206000.0
1504.0,4.0,1972,1972,546.0,1092.0,1.0,5.0,0.0,0.0,0.0,85500.0
11988.0,6.0,1934,1995,849.0,1660.0,1.0,6.0,1.0,0.0,0.0,188700.0
10928.0,6.0,1978,1986,1671.0,1671.0,2.0,7.0,1.0,252.0,55.0,200000.0
10778.0,7.0,1990,1991,1061.0,1061.0,1.0,4.0,0.0,114.0,36.0,162000.0
10200.0,5.0,1940,1997,672.0,672.0,1.0,4.0,0.0,168.0,0.0,108000.0
9373.0,5.0,1975,1975,1621.0,1621.0,2.0,7.0,2.0,0.0,0.0,213000.0
12085.0,8.0,2007,2007,1734.0,1734.0,2.0,7.0,1.0,0.0,0.0,318000.0
8100.0,5.0,1898,1965,1075.0,2138.0,2.0,11.0,0.0,40.0,156.0,106000.0
19950.0,6.0,1928,1950,1337.0,2009.0,2.0,8.0,2.0,0.0,42.0,235000.0
9320.0,4.0,1959,1959,1225.0,1225.0,1.0,6.0,0.0,352.0,0.0,128950.0
10197.0,6.0,1961,1961,1362.0,1362.0,1.0,6.0,1.0,0.0,20.0,163000.0
8160.0,5.0,1940,1950,756.0,1134.0,1.0,7.0,0.0,0.0,0.0,126000.0
11344.0,5.0,1958,1958,874.0,1524.0,1.0,7.0,0.0,0.0,0.0,144000.0
8000.0,5.0,1961,1961,1800.0,1800.0,2.0,10.0,0.0,0.0,0.0,141000.0
11002.0,8.0,1998,1999,1411.0,2582.0,2.0,9.0,1.0,286.0,60.0,322500.0
12137.0,7.0,1998,1998,1661.0,1661.0,2.0,6.0,0.0,0.0,34.0,224900.0
8926.0,4.0,1956,1956,960.0,960.0,1.0,5.0,0.0,64.0,0.0,112000.0
8702.0,6.0,1997,1998,926.0,1604.0,2.0,7.0,1.0,0.0,36.0,187500.0
12354.0,6.0,1920,2000,684.0,1196.0,1.0,7.0,0.0,0.0,46.0,110000.0
4130.0,3.0,1935,2003,729.0,729.0,1.0,5.0,0.0,0.0,0.0,52000.0
6289.0,6.0,2005,2006,1362.0,1362.0,2.0,6.0,1.0,192.0,28.0,207000.0
8525.0,5.0,1911,1950,1024.0,1964.0,1.0,7.0,0.0,0.0,192.0,130000.0
10791.0,4.0,1967,1967,1296.0,1296.0,2.0,6.0,0.0,0.0,0.0,90000.0
10429.0,5.0,1992,1992,624.0,1287.0,1.0,6.0,0.0,150.0,0.0,130000.0
7438.0,5.0,1908,1991,936.0,1252.0,1.0,5.0,0.0,104.0,0.0,127000.0
11670.0,9.0,2006,2006,1905.0,1905.0,2.0,8.0,1.0,0.0,191.0,320000.0
10800.0,5.0,1920,1950,1130.0,1130.0,1.0,5.0,1.0,229.0,0.0,120000.0
11920.0,7.0,2004,2004,831.0,1659.0,2.0,8.0,0.0,144.0,68.0,181000.0
9450.0,4.0,1954,1954,894.0,894.0,1.0,5.0,0.0,0.0,0.0,110000.0
7627.0,4.0,1920,1950,1101.0,1701.0,2.0,8.0,0.0,0.0,0.0,94550.0
5900.0,4.0,1923,1958,869.0,869.0,1.0,4.0,0.0,0.0,0.0,85500.0
9129.0,5.0,1977,1977,1008.0,1008.0,1.0,4.0,1.0,201.0,66.0,153500.0
13680.0,3.0,1955,1955,1733.0,1733.0,2.0,8.0,1.0,0.0,0.0,139600.0
9600.0,5.0,1967,1967,1568.0,1568.0,1.0,7.0,0.0,160.0,40.0,143000.0
8750.0,6.0,1998,1998,928.0,1772.0,2.0,7.0,1.0,150.0,96.0,200000.0
7130.0,5.0,1967,1967,864.0,864.0,1.0,5.0,0.0,0.0,0.0,130000.0
9350.0,6.0,1946,1950,892.0,1639.0,1.0,6.0,1.0,0.0,50.0,154400.0
8963.0,8.0,1976,1996,1175.0,2715.0,3.0,11.0,2.0,0.0,204.0,299800.0
9780.0,5.0,1934,1950,687.0,1112.0,2.0,6.0,0.0,0.0,0.0,63000.0
5805.0,5.0,1957,1957,1347.0,1347.0,1.0,6.0,0.0,0.0,0.0,143000.0
8243.0,5.0,1961,1961,964.0,964.0,1.0,5.0,1.0,170.0,0.0,137500.0
9248.0,6.0,1992,1992,1167.0,1167.0,2.0,6.0,0.0,120.0,26.0,173000.0
7200.0,5.0,1980,1980,936.0,936.0,1.0,4.0,0.0,49.0,0.0,140000.0
9965.0,7.0,2007,2007,1282.0,2696.0,2.0,10.0,1.0,120.0,184.0,383970.0
16012.0,4.0,1954,1968,1482.0,1482.0,2.0,6.0,1.0,0.0,30.0,125000.0
8445.0,5.0,1972,2007,768.0,768.0,1.0,5.0,0.0,58.0,0.0,133000.0
9612.0,8.0,2008,2009,1468.0,1468.0,2.0,6.0,1.0,210.0,150.0,244600.0
10180.0,5.0,1968,1968,1044.0,1044.0,1.0,5.0,1.0,200.0,48.0,139000.0
7584.0,5.0,1953,1953,1036.0,1036.0,1.0,5.0,0.0,120.0,24.0,112900.0
4800.0,5.0,1910,2003,680.0,1360.0,1.0,6.0,0.0,192.0,50.0,111000.0
11900.0,6.0,1957,1957,1392.0,1392.0,1.0,6.0,2.0,0.0,0.0,166000.0
7399.0,7.0,1997,1998,975.0,1950.0,2.0,7.0,1.0,0.0,10.0,239000.0
8940.0,7.0,1997,1998,1344.0,1344.0,2.0,8.0,0.0,0.0,0.0,209200.0
12243.0,5.0,1971,1971,1484.0,1484.0,2.0,7.0,1.0,224.0,0.0,175000.0
12878.0,7.0,2003,2004,1760.0,1760.0,2.0,8.0,1.0,165.0,190.0,269500.0
12460.0,7.0,1999,2000,1037.0,2322.0,2.0,8.0,1.0,144.0,44.0,225000.0
6563.0,8.0,1985,1985,1742.0,1742.0,2.0,5.0,1.0,114.0,28.0,275000.0
9492.0,5.0,1941,1950,968.0,1376.0,1.0,6.0,1.0,0.0,0.0,105000.0
13400.0,5.0,1966,1966,1086.0,1086.0,1.0,6.0,1.0,0.0,0.0,159950.0
10410.0,5.0,1916,1987,808.0,1656.0,2.0,8.0,0.0,0.0,0.0,135000.0
14333.0,8.0,2007,2007,2122.0,2122.0,2.0,7.0,1.0,130.0,142.0,345474.0
6000.0,5.0,1926,1950,1008.0,1522.0,2.0,7.0,0.0,0.0,0.0,102000.0
10800.0,8.0,2007,2008,1050.0,2078.0,2.0,8.0,1.0,0.0,102.0,339750.0
10800.0,5.0,1936,1989,1096.0,1466.0,2.0,7.0,1.0,436.0,21.0,170000.0
7200.0,5.0,1951,1951,876.0,876.0,1.0,5.0,1.0,0.0,0.0,94000.0
8581.0,7.0,2006,2006,851.0,1737.0,2.0,7.0,0.0,0.0,105.0,203160.0
10625.0,7.0,2006,2007,1662.0,1662.0,2.0,8.0,1.0,168.0,120.0,291000.0
8068.0,6.0,2002,2002,1010.0,2267.0,2.0,8.0,1.0,120.0,46.0,200000.0
8917.0,5.0,1967,1967,1584.0,1584.0,2.0,8.0,0.0,0.0,0.0,119000.0
3636.0,4.0,1922,1950,796.0,796.0,1.0,5.0,0.0,0.0,0.0,55000.0
7500.0,7.0,2002,2002,952.0,1812.0,2.0,7.0,1.0,144.0,112.0,205000.0
1680.0,6.0,1972,1972,525.0,1092.0,1.0,6.0,0.0,352.0,0.0,108000.0
8125.0,7.0,2007,2007,822.0,1665.0,2.0,7.0,0.0,0.0,0.0,205950.0
11700.0,6.0,1968,1968,1041.0,1743.0,1.0,7.0,1.0,224.0,0.0,175000.0
8010.0,8.0,2003,2004,1072.0,2048.0,2.0,8.0,2.0,0.0,48.0,301000.0
5001.0,7.0,2007,2008,1314.0,1314.0,2.0,6.0,1.0,172.0,62.0,230000.0
3136.0,7.0,2003,2003,1405.0,1405.0,2.0,6.0,1.0,148.0,36.0,171750.0
5400.0,7.0,1920,2006,1027.0,1027.0,1.0,5.0,1.0,0.0,28.0,120000.0
6120.0,5.0,1930,1984,741.0,1324.0,1.0,7.0,0.0,0.0,0.0,110000.0
11479.0,6.0,1950,1987,1074.0,1074.0,1.0,6.0,1.0,0.0,52.0,144500.0
9457.0,5.0,1970,1990,1422.0,1422.0,1.0,7.0,0.0,252.0,0.0,155000.0
11340.0,6.0,1923,1950,1200.0,1200.0,1.0,7.0,0.0,0.0,0.0,125000.0
7200.0,7.0,1910,2008,930.0,1690.0,2.0,5.0,0.0,0.0,0.0,156500.0
8471.0,6.0,1977,1995,1212.0,1212.0,1.0,6.0,1.0,292.0,12.0,151000.0
10454.0,6.0,1957,1957,1105.0,1105.0,1.0,5.0,0.0,0.0,0.0,135000.0
1484.0,4.0,1972,1972,546.0,1092.0,1.0,5.0,0.0,0.0,0.0,79400.0
6904.0,6.0,2005,2005,1358.0,1358.0,2.0,6.0,1.0,192.0,36.0,213000.0
14191.0,8.0,2002,2002,993.0,1908.0,2.0,9.0,0.0,135.0,0.0,202900.0
9531.0,6.0,1998,1998,882.0,1796.0,2.0,7.0,0.0,0.0,36.0,211000.0
8513.0,5.0,1961,1961,1800.0,1800.0,2.0,10.0,0.0,0.0,0.0,130000.0
6171.0,6.0,1925,1990,1160.0,1608.0,2.0,7.0,1.0,147.0,16.0,137450.0
9991.0,4.0,1976,1993,1620.0,1620.0,2.0,8.0,1.0,120.0,78.0,150000.0
9084.0,5.0,1941,1950,616.0,1111.0,1.0,5.0,0.0,48.0,0.0,95000.0
2280.0,7.0,1999,1999,757.0,1501.0,2.0,6.0,0.0,0.0,0.0,179400.0
10411.0,5.0,2007,2007,725.0,1588.0,3.0,8.0,0.0,0.0,0.0,212109.0
8500.0,5.0,1961,1961,1235.0,1235.0,1.0,6.0,0.0,0.0,0.0,98600.0
17541.0,5.0,1948,2005,1325.0,1325.0,2.0,6.0,1.0,0.0,42.0,216000.0
9545.0,8.0,2000,2000,1205.0,2234.0,2.0,7.0,1.0,0.0,50.0,300000.0
14000.0,7.0,1996,1997,1306.0,2260.0,2.0,7.0,0.0,296.0,44.0,328000.0
10500.0,5.0,1971,2005,576.0,1109.0,1.0,5.0,0.0,35.0,0.0,139000.0
13050.0,5.0,1963,1963,1000.0,1000.0,1.0,4.0,2.0,238.0,0.0,164000.0
1782.0,6.0,1980,1980,529.0,1045.0,1.0,5.0,1.0,180.0,0.0,123900.0
7207.0,5.0,1958,2008,858.0,858.0,1.0,4.0,0.0,117.0,0.0,116500.0
10943.0,6.0,1997,1998,1337.0,1337.0,2.0,5.0,1.0,0.0,68.0,177000.0
4330.0,4.0,1958,1958,838.0,1315.0,2.0,5.0,0.0,0.0,0.0,99500.0
11660.0,6.0,2006,2006,1326.0,1326.0,2.0,6.0,0.0,100.0,0.0,174190.0
3180.0,7.0,2005,2005,520.0,1200.0,2.0,4.0,0.0,0.0,166.0,151000.0
4435.0,6.0,2003,2003,848.0,848.0,1.0,4.0,0.0,140.0,0.0,143750.0
7689.0,5.0,1972,1972,796.0,796.0,1.0,4.0,0.0,138.0,0.0,131900.0
8286.0,5.0,1977,1977,716.0,1432.0,1.0,6.0,1.0,0.0,136.0,157000.0
10690.0,5.0,1920,1997,672.0,1344.0,1.0,6.0,0.0,0.0,128.0,147000.0
7795.0,7.0,2004,2005,716.0,1432.0,2.0,6.0,1.0,100.0,51.0,188500.0
7052.0,7.0,2005,2005,1364.0,1364.0,2.0,6.0,1.0,192.0,36.0,185850.0
9308.0,5.0,1965,1965,984.0,984.0,1.0,5.0,0.0,0.0,0.0,126000.0
8125.0,5.0,1959,1959,864.0,864.0,1.0,5.0,0.0,0.0,0.0,118000.0
8035.0,9.0,2006,2006,1612.0,1612.0,2.0,6.0,1.0,0.0,164.0,319900.0
7937.0,6.0,1984,1984,1003.0,1003.0,1.0,6.0,0.0,120.0,0.0,142500.0
9600.0,5.0,1950,1950,1200.0,1200.0,1.0,6.0,0.0,126.0,0.0,129900.0
6955.0,7.0,2005,2006,1368.0,1368.0,2.0,6.0,1.0,132.0,35.0,202500.0
10126.0,6.0,1997,1998,1838.0,1838.0,2.0,8.0,0.0,160.0,67.0,185000.0
2364.0,6.0,1978,1978,855.0,1456.0,2.0,6.0,1.0,147.0,0.0,138000.0
3600.0,6.0,1910,1993,684.0,1368.0,1.0,7.0,0.0,0.0,158.0,114504.0
8741.0,6.0,1945,1950,798.0,1487.0,1.0,7.0,1.0,0.0,140.0,113000.0
5436.0,4.0,1922,2007,796.0,1154.0,1.0,7.0,0.0,0.0,96.0,125500.0
14149.0,5.0,1964,2001,1020.0,1020.0,2.0,5.0,1.0,0.0,0.0,165000.0
5000.0,5.0,1900,1950,889.0,1440.0,1.0,6.0,0.0,0.0,0.0,79000.0
2544.0,6.0,2005,2005,600.0,1236.0,2.0,4.0,0.0,0.0,166.0,152000.0
5000.0,6.0,1947,1950,1004.0,1664.0,2.0,7.0,2.0,0.0,24.0,159000.0
12493.0,4.0,1960,1960,1100.0,1100.0,1.0,6.0,1.0,355.0,0.0,141000.0
10368.0,6.0,1964,1964,1488.0,1488.0,1.0,7.0,1.0,154.0,60.0,167000.0
6360.0,5.0,1942,1950,955.0,1453.0,1.0,7.0,2.0,0.0,0.0,132000.0
9819.0,5.0,1967,1967,900.0,900.0,1.0,5.0,0.0,0.0,0.0,122000.0
7936.0,6.0,1963,1963,1045.0,1045.0,1.0,6.0,1.0,0.0,0.0,127000.0
8773.0,6.0,2002,2002,1419.0,1419.0,2.0,4.0,0.0,196.0,68.0,190000.0
11235.0,5.0,1964,1980,1452.0,1452.0,1.0,6.0,1.0,92.0,0.0,158450.0
12886.0,5.0,1963,1999,1464.0,1464.0,2.0,6.0,1.0,302.0,0.0,175000.0
14892.0,9.0,2006,2007,1746.0,1746.0,2.0,7.0,2.0,201.0,39.0,377500.0
6240.0,5.0,1930,1950,928.0,1536.0,2.0,7.0,1.0,0.0,10.0,138400.0
11645.0,7.0,2005,2005,1734.0,1734.0,2.0,7.0,0.0,160.0,24.0,260000.0
9100.0,7.0,2001,2001,1212.0,1212.0,2.0,6.0,0.0,356.0,0.0,178000.0
8400.0,5.0,1968,1968,1052.0,1052.0,1.0,5.0,0.0,356.0,0.0,138500.0
7420.0,5.0,1962,1962,1057.0,1057.0,1.0,6.0,0.0,0.0,0.0,132000.0
9525.0,6.0,1953,1953,1068.0,1609.0,1.0,7.0,0.0,0.0,0.0,149900.0
7425.0,7.0,1945,1950,1195.0,1668.0,1.0,8.0,0.0,210.0,0.0,108000.0
7990.0,5.0,1975,1975,924.0,924.0,1.0,5.0,0.0,0.0,0.0,110000.0
1300.0,6.0,1980,1980,561.0,1229.0,1.0,5.0,1.0,150.0,0.0,124000.0
5500.0,4.0,1956,1956,882.0,882.0,1.0,4.0,0.0,0.0,0.0,103200.0
8978.0,5.0,1968,1968,948.0,948.0,1.0,6.0,0.0,147.0,0.0,108000.0
9079.0,5.0,1961,1961,864.0,864.0,1.0,5.0,0.0,158.0,0.0,122000.0
1700.0,7.0,1980,1981,880.0,1700.0,2.0,7.0,0.0,188.0,36.0,148400.0
9571.0,5.0,1958,1958,1276.0,1276.0,1.0,5.0,0.0,0.0,0.0,60000.0
9938.0,7.0,1994,1994,1626.0,1626.0,2.0,7.0,1.0,424.0,40.0,226500.0
9000.0,2.0,1949,1950,480.0,480.0,0.0,4.0,0.0,0.0,0.0,35311.0
7840.0,6.0,1975,1975,1012.0,1012.0,2.0,4.0,0.0,0.0,0.0,127500.0
12395.0,5.0,1984,1984,889.0,889.0,1.0,6.0,0.0,0.0,0.0,137500.0
9638.0,6.0,1977,1977,1117.0,1117.0,1.0,6.0,1.0,292.0,0.0,147000.0
13418.0,8.0,2004,2005,1132.0,2452.0,3.0,9.0,1.0,113.0,32.0,309000.0
17597.0,7.0,1971,2009,2365.0,2365.0,2.0,7.0,2.0,200.0,144.0,315000.0
3982.0,8.0,2006,2006,1567.0,1567.0,2.0,7.0,1.0,312.0,0.0,264561.0
7134.0,5.0,1955,1955,1360.0,1360.0,1.0,6.0,1.0,0.0,50.0,130000.0
2117.0,6.0,2000,2000,769.0,1525.0,2.0,5.0,1.0,0.0,0.0,177000.0
8155.0,5.0,1930,1950,780.0,1200.0,1.0,7.0,0.0,0.0,0.0,119000.0
5500.0,7.0,2004,2004,1073.0,1073.0,2.0,4.0,0.0,0.0,120.0,157000.0
11553.0,5.0,1968,1968,1159.0,1159.0,1.0,7.0,1.0,466.0,0.0,158000.0
7150.0,4.0,1955,1955,1040.0,1540.0,1.0,7.0,0.0,0.0,0.0,115000.0
6285.0,5.0,1977,1977,894.0,894.0,1.0,5.0,0.0,192.0,0.0,120750.0
7500.0,7.0,2000,2000,814.0,1674.0,2.0,7.0,0.0,0.0,96.0,216000.0
2001.0,4.0,1970,1970,546.0,1092.0,1.0,6.0,0.0,0.0,0.0,75000.0
19508.0,6.0,1974,1974,1430.0,1430.0,2.0,6.0,2.0,117.0,108.0,192000.0
7176.0,6.0,1978,1978,1040.0,1040.0,1.0,6.0,1.0,131.0,0.0,160500.0
10652.0,7.0,2006,2007,1494.0,1494.0,2.0,7.0,1.0,160.0,33.0,279500.0
11235.0,5.0,1963,1963,1075.0,1075.0,1.0,6.0,0.0,64.0,0.0,148000.0
10265.0,5.0,1967,2005,992.0,992.0,1.0,6.0,0.0,204.0,0.0,145000.0
14541.0,8.0,1993,1993,1352.0,2520.0,2.0,10.0,1.0,209.0,55.0,310000.0
10184.0,6.0,1963,1963,1146.0,1146.0,1.0,6.0,1.0,345.0,75.0,165000.0
10625.0,7.0,2005,2005,1026.0,1958.0,2.0,9.0,1.0,154.0,210.0,250000.0
1470.0,4.0,1970,1970,630.0,630.0,1.0,3.0,0.0,0.0,0.0,73000.0
9000.0,5.0,1974,1974,896.0,1792.0,2.0,8.0,0.0,32.0,45.0,136000.0
5911.0,9.0,2005,2005,1565.0,1565.0,2.0,6.0,1.0,196.0,56.0,282500.0
